id,id_day,date,sentence_id,.fitted,high_note
360,2,2022-09-30,69,2.6514504281704276,TRUE
361,1,2022-10-01,59,3.3136549800717696,TRUE
362,1,2022-10-02,69,1.3675683812807848,TRUE
363,1,2022-10-03,72,1.9419317133770355,TRUE
364,1,2022-10-04,40,0.5796039595406401,TRUE
365,1,2022-10-05,98,2.248172133305188,TRUE
366,2,2022-10-05,67,3.230789287434988,TRUE
367,1,2022-10-06,67,2.9267973313796647,TRUE
368,2,2022-10-06,99,3.0549803681687067,TRUE
369,3,2022-10-06,110,2.5331276153788127,TRUE
370,4,2022-10-06,66,1.866015952204272,TRUE
371,1,2022-10-07,100,1.599508332863033,TRUE
372,2,2022-10-07,40,3.4208044957034924,TRUE
373,1,2022-10-08,77,2.175508018502907,TRUE
374,2,2022-10-08,42,3.2736310227423355,TRUE
375,1,2022-10-09,54,1.2114080063931263,TRUE
376,1,2022-10-10,29,0.9144444301478076,TRUE
377,2,2022-10-10,105,0.5253621006581479,TRUE
378,1,2022-10-11,117,1.742257627373819,TRUE
379,2,2022-10-11,83,3.07144660455176,TRUE
380,3,2022-10-11,55,1.293968167874109,TRUE
381,1,2022-10-12,46,1.331578322213638,TRUE
382,2,2022-10-12,58,2.9281953373577054,TRUE
383,1,2022-10-13,99,1.6431067017334744,TRUE
384,2,2022-10-13,66,0.28774521273268405,TRUE
385,1,2022-10-14,167,2.7296113341155497,TRUE
386,2,2022-10-14,59,4.675316569321647,TRUE
387,1,2022-10-15,42,1.8025143787065767,TRUE
388,1,2022-10-16,62,3.339864484312704,TRUE
389,1,2022-10-17,63,2.157483144402204,TRUE
390,1,2022-10-18,53,1.4746576483475553,TRUE
391,1,2022-10-19,60,5.657962137834672,TRUE
392,1,2022-10-20,111,1.924248395179433,TRUE
393,2,2022-10-20,65,2.132398112838341,TRUE
394,1,2022-10-21,69,1.0804967582384972,TRUE
395,2,2022-10-21,52,2.521110544418436,TRUE
396,1,2022-10-22,52,2.6333398060853423,TRUE
397,1,2022-10-23,53,0.9839338728397204,TRUE
398,1,2022-10-24,97,1.594553164667033,TRUE
399,2,2022-10-24,63,2.0631637471846775,TRUE
400,1,2022-10-25,125,1.3063833267102116,TRUE
401,2,2022-10-25,86,2.8534513555859014,TRUE
402,3,2022-10-25,44,4.098947524815801,TRUE
403,1,2022-10-26,56,2.31328677748365,TRUE
404,1,2022-10-28,122,0.533127044712098,TRUE
405,2,2022-10-28,51,3.481237406644675,TRUE
406,1,2022-10-29,83,0.8091933059637015,TRUE
407,2,2022-10-29,69,2.0121200940781665,TRUE
408,1,2022-10-30,58,3.044098791257626,TRUE
409,1,2022-10-31,41,1.505343295598482,TRUE
410,2,2022-10-31,56,3.696574371626699,TRUE
411,1,2022-11-01,58,2.853663274585749,TRUE
412,1,2022-11-02,53,1.9642597923562644,TRUE
413,1,2022-11-03,86,1.6428968153470243,TRUE
414,1,2022-11-04,62,1.8571861372639864,TRUE
415,1,2022-11-05,52,2.117266292917875,TRUE
416,1,2022-11-06,47,1.8592416758983872,TRUE
417,1,2022-11-07,66,4.3481322981310315,TRUE
418,1,2022-11-08,49,1.97652787127828,TRUE
419,2,2022-11-08,54,2.683622639181389,TRUE
420,3,2022-11-08,59,2.6195286719383453,TRUE
421,1,2022-11-09,64,-0.5756108660647609,FALSE
422,1,2022-11-10,64,1.363783783034136,TRUE
423,1,2022-11-11,8,4.0185136433259144e-16,TRUE
424,2,2022-11-11,77,2.5396216529820177,TRUE
425,1,2022-11-12,53,1.8282898000341896,TRUE
426,1,2022-11-13,61,3.796786061700214,TRUE
427,1,2022-11-14,67,2.421847106004123,TRUE
428,1,2022-11-15,226,2.756499831126103,TRUE
429,2,2022-11-15,75,0.8176449988551794,TRUE
430,1,2022-11-16,47,2.8453977855790376,TRUE
431,2,2022-11-16,65,-0.6434830694755643,FALSE
432,1,2022-11-17,95,1.1642787080481465,TRUE
433,2,2022-11-17,63,2.1308508251544978,TRUE
434,1,2022-11-18,60,3.0780458057341424,TRUE
435,2,2022-11-18,60,3.4111467382652703,TRUE
436,1,2022-11-19,41,1.0008652991840201,TRUE
437,2,2022-11-19,31,2.551652813665923,TRUE
438,1,2022-11-20,66,1.2117928257599786,TRUE
439,2,2022-11-20,38,2.8446889994526567,TRUE
440,1,2022-11-21,136,1.8502841723283487,TRUE
441,2,2022-11-21,63,3.2760906948730883,TRUE
442,3,2022-11-21,54,3.75506039282281,TRUE
443,1,2022-11-22,76,2.136128436202948,TRUE
444,2,2022-11-22,63,3.1897584082843222,TRUE
445,1,2022-11-24,62,3.035720060890702,TRUE
446,2,2022-11-24,44,2.7008811705223863,TRUE
447,3,2022-11-24,55,3.4856879255402924,TRUE
448,4,2022-11-24,72,1.757073955298261,TRUE
449,1,2022-11-25,90,1.0714256504270963,TRUE
450,2,2022-11-25,51,2.3638072782919712,TRUE
451,1,2022-11-26,148,0.3357840875738198,TRUE
452,2,2022-11-26,62,3.0228233378660243,TRUE
453,1,2022-11-27,37,1.3989709026702286,TRUE
454,1,2022-11-28,64,1.2081811064602395,TRUE
455,1,2022-11-29,59,2.000338372649331,TRUE
456,2,2022-11-29,48,2.342225238079421,TRUE
457,1,2022-11-30,35,2.0866039953587134,TRUE
458,1,2022-12-01,68,1.4756870674822666,TRUE
459,1,2022-12-02,50,2.128820100857587,TRUE
460,1,2022-12-03,45,0.9033073713598498,TRUE
461,1,2022-12-04,46,3.1249969469788317,TRUE
462,1,2022-12-05,64,2.019386888657017,TRUE
463,2,2022-12-05,48,0.5146899061182156,TRUE
464,1,2022-12-06,43,1.2982996930421042,TRUE
465,1,2022-12-07,29,0.038448395551214154,TRUE
466,2,2022-12-07,30,1.427692036865296,TRUE
467,3,2022-12-07,59,2.7161643522203107,TRUE
468,1,2022-12-08,29,2.376310392445345,TRUE
469,2,2022-12-08,27,2.228596497494675,TRUE
470,1,2022-12-09,21,0.5858892747313463,TRUE
471,2,2022-12-09,72,2.6498980438582023,TRUE
472,3,2022-12-09,89,1.5752664155076472,TRUE
473,4,2022-12-09,35,1.365221896439878,TRUE
474,1,2022-12-10,55,1.6240107990974142,TRUE
475,1,2022-12-11,33,1.7087515000737314,TRUE
476,1,2022-12-12,89,2.143101072151807,TRUE
477,2,2022-12-12,60,1.1586396117872253,TRUE
478,1,2022-12-13,86,1.1585616449261107,TRUE
479,2,2022-12-13,83,2.312045456253299,TRUE
480,3,2022-12-13,36,2.5090929636866144,TRUE
481,4,2022-12-13,88,0.9450216448690587,TRUE
482,1,2022-12-14,62,4.97169539447487,TRUE
483,2,2022-12-14,58,2.552268347273675,TRUE
484,1,2022-12-15,96,1.7637586014605509,TRUE
485,2,2022-12-15,32,2.740029395907092,TRUE
486,1,2022-12-16,48,2.0079671403494235,TRUE
487,1,2022-12-17,35,0.4532739475184082,TRUE
488,1,2022-12-18,58,0.7442024066889675,TRUE
489,1,2022-12-19,115,1.7116891072816085,TRUE
490,2,2022-12-19,66,0.9952948491444255,TRUE
491,1,2022-12-20,35,0.7465619466019602,TRUE
492,1,2022-12-22,156,1.136085372586827,TRUE
493,2,2022-12-22,24,3.35133842500744,TRUE
494,1,2022-12-23,148,1.4956477113785842,TRUE
495,2,2022-12-23,49,0.24582678231671973,TRUE
496,1,2022-12-24,102,2.203921773160848,TRUE
497,1,2022-12-25,48,4.9335408642794585,TRUE
498,1,2022-12-26,44,0.7703055720342101,TRUE
499,1,2022-12-27,36,1.4880892163081443,TRUE
500,1,2022-12-28,328,2.1313267339695394,TRUE
501,2,2022-12-28,39,2.673243283191782,TRUE
502,1,2022-12-29,44,1.5479210434979216,TRUE
503,1,2022-12-30,33,1.3717591288472304,TRUE
504,1,2022-12-31,63,1.0149147531166602,TRUE
505,2,2022-12-31,265,-0.042469965925870476,FALSE
506,1,2023-01-01,34,1.7463415941035307,TRUE
507,1,2023-01-02,37,3.445161403270663,TRUE
508,1,2023-01-03,50,2.1666687332121524,TRUE
509,1,2023-01-04,45,3.149188643052378,TRUE
510,1,2023-01-05,62,3.5065501236014396,TRUE
511,1,2023-01-06,43,0.4413630719532202,TRUE
512,2,2023-01-06,53,1.5576084928717793,TRUE
513,1,2023-01-07,27,1.089863746522586,TRUE
514,1,2023-01-08,43,2.116608916651988,TRUE
515,1,2023-01-09,40,0.20252209863670737,TRUE
516,1,2023-01-10,42,0.389744226747474,TRUE
517,1,2023-01-11,30,3.5653289807325237,TRUE
518,1,2023-01-12,34,1.0349791355167395,TRUE
519,1,2023-01-13,78,3.264958695560344,TRUE
520,2,2023-01-13,43,1.8705658957543791,TRUE
